horizon,n_train,n_test,n_train_events,n_test_events,auc_ipcw,c_index_ipcw,brier_ipcw,fold,model,landmark
1.2677896589040756,56,22,7,4,1.0,0.7811275982154751,0.11326113272593222,2,jmstate,0.8879777491092682
1.2858759403228759,56,22,7,4,1.0,0.7811275982154751,0.10911471549772407,2,jmstate,0.8879777491092682
1.3039622217416764,56,22,7,4,1.0,0.7811275982154751,0.10513042490854704,2,jmstate,0.8879777491092682
1.3220485031604767,56,22,7,4,1.0,0.7811275982154751,0.10130957253915819,2,jmstate,0.8879777491092682
1.340134784579277,56,22,7,4,1.0,0.7811275982154751,0.09775497439372413,2,jmstate,0.8879777491092682
1.3582210659980773,56,22,7,4,1.0,0.7811275982154751,0.09426902512340934,2,jmstate,0.8879777491092682
1.3763073474168777,56,22,7,4,1.0,0.7811275982154751,0.09090434759212838,2,jmstate,0.8879777491092682
1.3943936288356782,56,22,7,4,1.0,0.7811275982154751,0.08727353805037125,2,jmstate,0.8879777491092682
1.4124799102544785,56,22,7,4,1.0,0.7811275982154751,0.08476749632467402,2,jmstate,0.8879777491092682
1.4305661916732788,56,22,7,4,,,,2,jmstate,0.8879777491092682
0.4061758433779081,187,47,28,1,0.9782608695652174,0.9782608695652175,0.01757624643851549,3,jmstate,0.3708520382642746
0.44149964849154155,187,47,28,1,0.9782608695652174,0.9782608695652175,0.017805385674353736,3,jmstate,0.3708520382642746
0.47682345360517503,187,47,28,1,0.9777777777777779,0.9782608695652175,0.02125204338053992,3,jmstate,0.3708520382642746
0.5121472587188085,187,47,28,1,0.9772727272727272,0.9782608695652175,0.02904743330151804,3,jmstate,0.3708520382642746
0.5474710638324419,187,47,28,2,1.0,0.9903841655544195,0.02912142089519252,3,jmstate,0.3708520382642746
0.5827948689460755,187,47,28,2,1.0,0.9903841655544195,0.04012993594988235,3,jmstate,0.3708520382642746
0.6181186740597089,187,47,28,2,1.0,0.9903841655544195,0.05439100649916346,3,jmstate,0.3708520382642746
0.6534424791733424,187,47,28,4,0.9751506386796397,0.9564485838250444,0.04764036277748931,3,jmstate,0.3708520382642746
0.6887662842869758,187,47,28,4,0.9735975535971171,0.9564485838250444,0.06015947427851523,3,jmstate,0.3708520382642746
0.7240900894006093,187,47,28,5,0.73212604981045,0.7159058023122677,0.10768610844826892,3,jmstate,0.3708520382642746
0.7594138945142428,187,47,28,5,0.7387060689896849,0.7159058023122677,0.1009760207531818,3,jmstate,0.3708520382642746
0.7947376996278763,187,47,28,5,0.735048571990129,0.7159058023122677,0.07285891823096083,3,jmstate,0.3708520382642746
