horizon,n_train,n_test,n_train_events,n_test_events,auc_ipcw,c_index_ipcw,brier_ipcw,fold,model,landmark
0.896579404671987,124,32,14,2,0.5622546933371163,0.5698239635481259,0.1825399207928902,2,jmbayes2,0.629586011171341
0.923278744022051,124,32,14,2,0.6214393978989181,0.5698239635481259,0.18825153814183945,2,jmbayes2,0.629586011171341
0.949978083372116,124,32,14,4,0.8058295558888526,0.7424192426795574,0.27785665651656466,2,jmbayes2,0.629586011171341
0.976677422722181,124,32,14,4,0.7928848596147762,0.7424192426795574,0.2827134603190339,2,jmbayes2,0.629586011171341
1.00337676207225,124,32,14,4,0.7928848596147762,0.7424192426795574,0.292635084620536,2,jmbayes2,0.629586011171341
1.03007610142231,124,32,14,5,0.8733115663200617,0.7888870163336397,0.3345426728294164,2,jmbayes2,0.629586011171341
1.05677544077237,124,32,14,5,0.882657959861358,0.7949217674962197,0.3357820178096651,2,jmbayes2,0.629586011171341
1.08347478012244,124,32,14,5,0.8888888888888888,0.7949217674962197,0.33111699194879074,2,jmbayes2,0.629586011171341
1.1101741194725,124,32,14,5,0.8888888888888888,0.7949217674962197,0.33222076631605113,2,jmbayes2,0.629586011171341
1.13687345882257,124,32,14,5,0.8888888888888888,0.7949217674962197,0.33552187323079546,2,jmbayes2,0.629586011171341
1.16357279817263,124,32,14,5,0.8888888888888888,0.7949217674962197,0.34153261878587343,2,jmbayes2,0.629586011171341
1.1902721375227,124,32,14,5,0.875,0.7949217674962197,0.35079957175481635,2,jmbayes2,0.629586011171341
1.21697147687276,124,32,14,5,0.8571428571428572,0.7949217674962197,0.343631866199968,2,jmbayes2,0.629586011171341
1.24367081622283,124,32,14,5,0.8333333333333333,0.8009565186587997,0.3574729124283637,2,jmbayes2,0.629586011171341
1.27037015557289,124,32,14,5,1.0,0.8009565186587997,0.16535632523163418,2,jmbayes2,0.629586011171341
1.29706949492296,124,32,14,5,1.0,0.8009565186587997,0.15928753463614306,2,jmbayes2,0.629586011171341
1.32376883427302,124,32,14,5,1.0,0.8009565186587997,0.15360263897193843,2,jmbayes2,0.629586011171341
1.35046817362309,124,32,14,5,1.0,0.8009565186587997,0.14871061524483314,2,jmbayes2,0.629586011171341
1.37716751297315,124,32,14,5,1.0,0.7920744376625781,0.1435664460800934,2,jmbayes2,0.629586011171341
1.40386685232321,124,32,14,5,1.0,0.7920744376625781,0.13822024519102644,2,jmbayes2,0.629586011171341
1.43056619167328,124,32,14,5,,,,2,jmbayes2,0.629586011171341
0.906064030528068,56,22,7,1,0.6315789473684211,0.5714285714285714,0.04943240562448517,2,jmbayes2,0.887977749109268
0.924150311946869,56,22,7,1,0.736842105263158,0.6666666666666666,0.0629737871456254,2,jmbayes2,0.887977749109268
0.942236593365669,56,22,7,2,0.7375629073508787,0.6954374574904918,0.12333302019993692,2,jmbayes2,0.887977749109268
0.96032287478447,56,22,7,3,0.8382831815714888,0.7778046710684156,0.17820284925809654,2,jmbayes2,0.887977749109268
0.97840915620327,56,22,7,3,0.8275020603429214,0.7778046710684156,0.18581069055154653,2,jmbayes2,0.887977749109268
0.99649543762207,56,22,7,3,0.8275020603429214,0.7778046710684156,0.18914475702624942,2,jmbayes2,0.887977749109268
1.01458171904087,56,22,7,3,0.8612477494163558,0.7778046710684156,0.19368131284823056,2,jmbayes2,0.887977749109268
1.03266800045967,56,22,7,4,0.8906959257464141,0.8208042809321014,0.2500149190471741,2,jmbayes2,0.887977749109268
1.05075428187847,56,22,7,4,0.8906959257464141,0.8208042809321014,0.25128330438181695,2,jmbayes2,0.887977749109268
1.06884056329727,56,22,7,4,0.8797655183210555,0.8208042809321014,0.2471097287493926,2,jmbayes2,0.887977749109268
1.08692684471607,56,22,7,4,0.888888888888889,0.8208042809321014,0.24919052512633508,2,jmbayes2,0.887977749109268
1.10501312613487,56,22,7,4,0.888888888888889,0.806122740280244,0.24834815775000257,2,jmbayes2,0.887977749109268
1.12309940755367,56,22,7,4,0.888888888888889,0.806122740280244,0.25218741757078034,2,jmbayes2,0.887977749109268
1.14118568897247,56,22,7,4,0.888888888888889,0.806122740280244,0.24805533266707291,2,jmbayes2,0.887977749109268
1.15927197039127,56,22,7,4,0.888888888888889,0.806122740280244,0.2478960099146252,2,jmbayes2,0.887977749109268
1.17735825181007,56,22,7,4,0.888888888888889,0.806122740280244,0.2597963739221565,2,jmbayes2,0.887977749109268
1.19544453322887,56,22,7,4,0.875,0.806122740280244,0.2550165031016048,2,jmbayes2,0.887977749109268
1.21353081464767,56,22,7,4,0.8571428571428571,0.806122740280244,0.2505205331683437,2,jmbayes2,0.887977749109268
1.23161709606647,56,22,7,4,0.8333333333333334,0.806122740280244,0.2531875011797672,2,jmbayes2,0.887977749109268
1.24970337748528,56,22,7,4,0.8333333333333334,0.806122740280244,0.2569250711544054,2,jmbayes2,0.887977749109268
1.26778965890408,56,22,7,4,1.0,0.806122740280244,0.12078028381727308,2,jmbayes2,0.887977749109268
1.28587594032288,56,22,7,4,1.0,0.806122740280244,0.11681862386520135,2,jmbayes2,0.887977749109268
1.30396222174168,56,22,7,4,1.0,0.806122740280244,0.11281389379130702,2,jmbayes2,0.887977749109268
1.32204850316048,56,22,7,4,1.0,0.806122740280244,0.1092994450836211,2,jmbayes2,0.887977749109268
1.34013478457928,56,22,7,4,1.0,0.806122740280244,0.1054261246906504,2,jmbayes2,0.887977749109268
1.35822106599808,56,22,7,4,1.0,0.806122740280244,0.10169531224942334,2,jmbayes2,0.887977749109268
1.37630734741688,56,22,7,4,1.0,0.806122740280244,0.09846297920283825,2,jmbayes2,0.887977749109268
1.39439362883568,56,22,7,4,1.0,0.806122740280244,0.09448002543737996,2,jmbayes2,0.887977749109268
1.41247991025448,56,22,7,4,1.0,0.7914411996283865,0.09172437709484584,2,jmbayes2,0.887977749109268
1.43056619167328,56,22,7,4,,,,2,jmbayes2,0.887977749109268
0.406175843377908,187,47,28,1,0.9347826086956522,0.9347826086956522,0.01830044634209025,3,jmbayes2,0.370852038264275
0.441499648491542,187,47,28,1,0.9347826086956522,0.9347826086956522,0.021318103591505558,3,jmbayes2,0.370852038264275
0.476823453605175,187,47,28,1,0.9555555555555556,0.9347826086956522,0.02546602257099812,3,jmbayes2,0.370852038264275
0.512147258718809,187,47,28,1,0.9545454545454546,0.9347826086956522,0.03516668984829536,3,jmbayes2,0.370852038264275
0.547471063832442,187,47,28,2,0.975609756097561,0.9581833893259727,0.040289191454486555,3,jmbayes2,0.370852038264275
0.582794868946075,187,47,28,2,0.9743589743589743,0.9581833893259727,0.05435735002886349,3,jmbayes2,0.370852038264275
0.618118674059709,187,47,28,2,0.9743589743589743,0.9581833893259727,0.07073414632348687,3,jmbayes2,0.370852038264275
0.653442479173342,187,47,28,4,0.9834337591197597,0.953087110360765,0.055410978194163026,3,jmbayes2,0.370852038264275
0.688766284286976,187,47,28,4,0.9823983690647448,0.953087110360765,0.06909952965762663,3,jmbayes2,0.370852038264275
0.724090089400609,187,47,28,5,0.7393613168012201,0.7134202521702911,0.11619115805003646,3,jmbayes2,0.370852038264275
0.759413894514243,187,47,28,5,0.7467761744793902,0.7134202521702911,0.10792428230626917,3,jmbayes2,0.370852038264275
0.794737699627876,187,47,28,5,0.745040131167859,0.7124475155687466,0.07690083648468653,3,jmbayes2,0.370852038264275
0.83006150474151,187,47,28,5,0.7450401311678592,0.7124475155687466,0.07314268675524954,3,jmbayes2,0.370852038264275
0.865385309855143,187,47,28,5,0.7450401311678592,0.7124475155687466,0.08133755681453585,3,jmbayes2,0.370852038264275
0.9007091149687771,187,47,28,5,0.7450401311678589,0.7124475155687466,0.05425960800855293,3,jmbayes2,0.370852038264275
0.93603292008241,187,47,28,5,0.7450401311678589,0.7124475155687466,0.05945989473173365,3,jmbayes2,0.370852038264275
0.971356725196044,187,47,28,5,0.7450401311678589,0.7124475155687466,0.064655574502937,3,jmbayes2,0.370852038264275
1.00668053030968,187,47,28,5,0.7450401311678592,0.7124475155687466,0.06885444308120604,3,jmbayes2,0.370852038264275
1.04200433542331,187,47,28,5,0.745040131167859,0.7124475155687466,0.07819287999815085,3,jmbayes2,0.370852038264275
1.07732814053694,187,47,28,5,0.745040131167859,0.7124475155687466,0.09143936215532314,3,jmbayes2,0.370852038264275
1.11265194565058,187,47,28,5,0.7450401311678589,0.7211334220282288,0.10293620939486141,3,jmbayes2,0.370852038264275
1.14797575076421,187,47,28,5,0.7450401311678589,0.7211334220282288,0.0853866497880065,3,jmbayes2,0.370852038264275
1.18329955587784,187,47,28,5,0.745040131167859,0.7211334220282288,0.06976294010055771,3,jmbayes2,0.370852038264275
1.21862336099148,187,47,28,5,0.745040131167859,0.7211334220282288,0.07719728629825263,3,jmbayes2,0.370852038264275
1.25394716610511,187,47,28,5,0.745040131167859,0.7211334220282288,0.08538711438244403,3,jmbayes2,0.370852038264275
1.28927097121874,187,47,28,5,0.745040131167859,0.7211334220282288,0.10160345886312533,3,jmbayes2,0.370852038264275
1.32459477633238,187,47,28,5,0.745040131167859,0.7211334220282288,0.11812202044485458,3,jmbayes2,0.370852038264275
1.35991858144601,187,47,28,5,0.745040131167859,0.7211334220282288,0.20236955029318546,3,jmbayes2,0.370852038264275
