horizon,n_train,n_test,n_train_events,n_test_events,auc_ipcw,c_index_ipcw,brier_ipcw,target_state,transition,landmark,fold,model
2.8041887958844502,94,26,43,9,0.6287207163203095,0.6630415686839246,0.216196728102171,2,1->2,2.107118248939514,1,parametric
2.8578096071879067,94,26,43,10,0.9040857188471978,0.6855027134874536,0.15659188191820259,2,1->2,2.107118248939514,1,parametric
2.9114304184913635,94,26,43,10,0.9040857188471978,0.6786986651302132,0.1873335600632367,2,1->2,2.107118248939514,1,parametric
2.9650512297948204,94,26,43,11,0.6173152851185437,0.5660726093224323,0.21462461471760982,2,1->2,2.107118248939514,1,parametric
3.018672041098277,94,26,43,11,0.5872227814623048,0.561335551690435,0.20501234710242502,2,1->2,2.107118248939514,1,parametric
3.072292852401733,94,26,43,12,,,,2,1->2,2.107118248939514,1,parametric
3.12591366370519,94,26,43,12,,,,2,1->2,2.107118248939514,1,parametric
3.1795344750086465,94,26,43,12,,,,2,1->2,2.107118248939514,1,parametric
3.233155286312103,94,26,43,12,,,,2,1->2,2.107118248939514,1,parametric
3.2867760976155598,94,26,43,12,,,,2,1->2,2.107118248939514,1,parametric
3.3403969089190166,94,26,43,12,,,,2,1->2,2.107118248939514,1,parametric
3.3940177202224735,94,26,43,12,,,,2,1->2,2.107118248939514,1,parametric
3.44763853152593,94,26,43,12,,,,2,1->2,2.107118248939514,1,parametric
3.5012593428293863,94,26,43,12,,,,2,1->2,2.107118248939514,1,parametric
3.554880154132843,94,26,43,12,,,,2,1->2,2.107118248939514,1,parametric
3.6085009654362996,94,26,43,12,,,,2,1->2,2.107118248939514,1,parametric
3.662121776739756,94,26,43,12,,,,2,1->2,2.107118248939514,1,parametric
3.715742588043213,94,26,43,12,,,,2,1->2,2.107118248939514,1,parametric
2.1607390602429706,191,47,45,0,,,,3,2->3,2.107118248939514,1,parametric
2.2143598715464274,191,47,45,1,,,,3,2->3,2.107118248939514,1,parametric
2.267980682849884,191,47,45,2,,,,3,2->3,2.107118248939514,1,parametric
2.3216014941533407,191,47,45,2,,,,3,2->3,2.107118248939514,1,parametric
2.375222305456797,191,47,45,2,,,,3,2->3,2.107118248939514,1,parametric
2.428843116760254,191,47,45,2,,,,3,2->3,2.107118248939514,1,parametric
2.4824639280637104,191,47,45,5,,,,3,2->3,2.107118248939514,1,parametric
2.5360847393671673,191,47,45,7,,,,3,2->3,2.107118248939514,1,parametric
2.5897055506706237,191,47,45,7,,,,3,2->3,2.107118248939514,1,parametric
2.64332636197408,191,47,45,8,,,,3,2->3,2.107118248939514,1,parametric
2.696947173277537,191,47,45,9,,,,3,2->3,2.107118248939514,1,parametric
2.750567984580994,191,47,45,9,,,,3,2->3,2.107118248939514,1,parametric
2.8041887958844502,191,47,45,9,,,,3,2->3,2.107118248939514,1,parametric
2.8578096071879067,191,47,45,9,,,,3,2->3,2.107118248939514,1,parametric
2.9114304184913635,191,47,45,9,,,,3,2->3,2.107118248939514,1,parametric
2.9650512297948204,191,47,45,9,,,,3,2->3,2.107118248939514,1,parametric
3.018672041098277,191,47,45,10,,,,3,2->3,2.107118248939514,1,parametric
3.072292852401733,191,47,45,11,,,,3,2->3,2.107118248939514,1,parametric
3.12591366370519,191,47,45,11,,,,3,2->3,2.107118248939514,1,parametric
3.1795344750086465,191,47,45,11,,,,3,2->3,2.107118248939514,1,parametric
3.233155286312103,191,47,45,11,,,,3,2->3,2.107118248939514,1,parametric
3.2867760976155598,191,47,45,11,,,,3,2->3,2.107118248939514,1,parametric
3.3403969089190166,191,47,45,11,,,,3,2->3,2.107118248939514,1,parametric
3.3940177202224735,191,47,45,11,,,,3,2->3,2.107118248939514,1,parametric
3.44763853152593,191,47,45,11,,,,3,2->3,2.107118248939514,1,parametric
3.5012593428293863,191,47,45,11,,,,3,2->3,2.107118248939514,1,parametric
3.554880154132843,191,47,45,11,,,,3,2->3,2.107118248939514,1,parametric
3.6085009654362996,191,47,45,11,,,,3,2->3,2.107118248939514,1,parametric
3.662121776739756,191,47,45,11,,,,3,2->3,2.107118248939514,1,parametric
3.715742588043213,191,47,45,12,,,,3,2->3,2.107118248939514,1,parametric
2.5358078122138976,12,3,8,0,,,,1,0->1,2.495120406150818,1,parametric
2.5764952182769774,12,3,8,0,,,,1,0->1,2.495120406150818,1,parametric
2.6171826243400576,12,3,8,0,,,,1,0->1,2.495120406150818,1,parametric
2.6578700304031373,12,3,8,0,,,,1,0->1,2.495120406150818,1,parametric
2.698557436466217,12,3,8,0,,,,1,0->1,2.495120406150818,1,parametric
2.739244842529297,12,3,8,0,,,,1,0->1,2.495120406150818,1,parametric
2.7799322485923765,12,3,8,0,,,,1,0->1,2.495120406150818,1,parametric
2.8206196546554567,12,3,8,0,,,,1,0->1,2.495120406150818,1,parametric
2.8613070607185365,12,3,8,0,,,,1,0->1,2.495120406150818,1,parametric
2.901994466781616,12,3,8,0,,,,1,0->1,2.495120406150818,1,parametric
